w_signal,w_4b_cut,seed,signal_ratio,n_3b,noise_scale
0.99273133,0.9,2,0.09,100000,1.0
0.995782,0.9500000000000001,2,0.09,100000,1.0
1.0,1.0,2,0.09,100000,1.0
0.0001984101,0.0,2,0.09,100000,2.0
0.51473665,0.05,2,0.09,100000,2.0
0.8184833,0.1,2,0.09,100000,2.0
0.86343896,0.15000000000000002,2,0.09,100000,2.0
0.88178486,0.2,2,0.09,100000,2.0
0.8959229,0.25,2,0.09,100000,2.0
0.9064278,0.30000000000000004,2,0.09,100000,2.0
0.9151669,0.35000000000000003,2,0.09,100000,2.0
0.92216855,0.4,2,0.09,100000,2.0
0.9303191,0.45,2,0.09,100000,2.0
0.93968165,0.5,2,0.09,100000,2.0
0.9481429,0.55,2,0.09,100000,2.0
0.95557374,0.6000000000000001,2,0.09,100000,2.0
0.9638624,0.65,2,0.09,100000,2.0
0.97108376,0.7000000000000001,2,0.09,100000,2.0
0.9783182,0.75,2,0.09,100000,2.0
0.98535097,0.8,2,0.09,100000,2.0
0.9917452,0.8500000000000001,2,0.09,100000,2.0
0.9952105,0.9,2,0.09,100000,2.0
0.9981132,0.9500000000000001,2,0.09,100000,2.0
1.0,1.0,2,0.09,100000,2.0
0.0,0.0,2,0.09,100000,3.0
0.5147418,0.05,2,0.09,100000,3.0
0.8043068,0.1,2,0.09,100000,3.0
0.83292747,0.15000000000000002,2,0.09,100000,3.0
0.8493812,0.2,2,0.09,100000,3.0
0.8618193,0.25,2,0.09,100000,3.0
0.8747342,0.30000000000000004,2,0.09,100000,3.0
0.8854783,0.35000000000000003,2,0.09,100000,3.0
0.89697707,0.4,2,0.09,100000,3.0
0.91084737,0.45,2,0.09,100000,3.0
0.9222185,0.5,2,0.09,100000,3.0
0.93556476,0.55,2,0.09,100000,3.0
0.9476355,0.6000000000000001,2,0.09,100000,3.0
0.95959777,0.65,2,0.09,100000,3.0
0.9720141,0.7000000000000001,2,0.09,100000,3.0
0.98064685,0.75,2,0.09,100000,3.0
0.98628646,0.8,2,0.09,100000,3.0
0.9936536,0.8500000000000001,2,0.09,100000,3.0
0.9961862,0.9,2,0.09,100000,3.0
0.9994487,0.9500000000000001,2,0.09,100000,3.0
1.0,1.0,2,0.09,100000,3.0
0.0,0.0,3,0.09,100000,1.0
0.45878506,0.05,3,0.09,100000,1.0
0.7389342,0.1,3,0.09,100000,1.0
0.78774065,0.15000000000000002,3,0.09,100000,1.0
0.81238973,0.2,3,0.09,100000,1.0
0.8276413,0.25,3,0.09,100000,1.0
0.83999294,0.30000000000000004,3,0.09,100000,1.0
0.85331947,0.35000000000000003,3,0.09,100000,1.0
0.8646404,0.4,3,0.09,100000,1.0
0.8739519,0.45,3,0.09,100000,1.0
0.8825688,0.5,3,0.09,100000,1.0
0.8923519,0.55,3,0.09,100000,1.0
0.9006354,0.6000000000000001,3,0.09,100000,1.0
0.90926063,0.65,3,0.09,100000,1.0
0.91808194,0.7000000000000001,3,0.09,100000,1.0
0.9256647,0.75,3,0.09,100000,1.0
0.9345749,0.8,3,0.09,100000,1.0
0.9469392,0.8500000000000001,3,0.09,100000,1.0
0.95537156,0.9,3,0.09,100000,1.0
0.967082,0.9500000000000001,3,0.09,100000,1.0
0.99979764,1.0,3,0.09,100000,1.0
0.00021708479,0.0,3,0.09,100000,2.0
0.50999445,0.05,3,0.09,100000,2.0
0.832685,0.1,3,0.09,100000,2.0
0.8572799,0.15000000000000002,3,0.09,100000,2.0
0.8641534,0.2,3,0.09,100000,2.0
0.87093145,0.25,3,0.09,100000,2.0
0.87705636,0.30000000000000004,3,0.09,100000,2.0
0.8852983,0.35000000000000003,3,0.09,100000,2.0
0.8947607,0.4,3,0.09,100000,2.0
0.9066062,0.45,3,0.09,100000,2.0
0.9164357,0.5,3,0.09,100000,2.0
0.92612404,0.55,3,0.09,100000,2.0
0.9370132,0.6000000000000001,3,0.09,100000,2.0
0.948625,0.65,3,0.09,100000,2.0
0.9593824,0.7000000000000001,3,0.09,100000,2.0
0.9736297,0.75,3,0.09,100000,2.0
0.9829566,0.8,3,0.09,100000,2.0
0.9900717,0.8500000000000001,3,0.09,100000,2.0
0.9956153,0.9,3,0.09,100000,2.0
0.99866766,0.9500000000000001,3,0.09,100000,2.0
1.0,1.0,3,0.09,100000,2.0
0.00022698357,0.0,3,0.09,100000,3.0
0.5109036,0.05,3,0.09,100000,3.0
0.82886916,0.1,3,0.09,100000,3.0
0.84517264,0.15000000000000002,3,0.09,100000,3.0
0.8526074,0.2,3,0.09,100000,3.0
0.8584074,0.25,3,0.09,100000,3.0
0.86607003,0.30000000000000004,3,0.09,100000,3.0
0.8753376,0.35000000000000003,3,0.09,100000,3.0
0.88481796,0.4,3,0.09,100000,3.0
0.8955171,0.45,3,0.09,100000,3.0
0.91010916,0.5,3,0.09,100000,3.0
0.9238523,0.55,3,0.09,100000,3.0
0.93751717,0.6000000000000001,3,0.09,100000,3.0
0.95239294,0.65,3,0.09,100000,3.0
0.967869,0.7000000000000001,3,0.09,100000,3.0
0.98076904,0.75,3,0.09,100000,3.0
0.9898348,0.8,3,0.09,100000,3.0
0.99503493,0.8500000000000001,3,0.09,100000,3.0
0.99770516,0.9,3,0.09,100000,3.0
0.99924487,0.9500000000000001,3,0.09,100000,3.0
1.0,1.0,3,0.09,100000,3.0
0.0,0.0,4,0.09,100000,1.0
0.48017943,0.05,4,0.09,100000,1.0
0.80879635,0.1,4,0.09,100000,1.0
0.86284494,0.15000000000000002,4,0.09,100000,1.0
0.88577324,0.2,4,0.09,100000,1.0
0.89908373,0.25,4,0.09,100000,1.0
0.90912557,0.30000000000000004,4,0.09,100000,1.0
0.91731673,0.35000000000000003,4,0.09,100000,1.0
0.9240746,0.4,4,0.09,100000,1.0
0.9337578,0.45,4,0.09,100000,1.0
0.94317776,0.5,4,0.09,100000,1.0
0.95026827,0.55,4,0.09,100000,1.0
0.95672333,0.6000000000000001,4,0.09,100000,1.0
0.96374583,0.65,4,0.09,100000,1.0
0.9700223,0.7000000000000001,4,0.09,100000,1.0
0.97603256,0.75,4,0.09,100000,1.0
0.9812421,0.8,4,0.09,100000,1.0
0.9855129,0.8500000000000001,4,0.09,100000,1.0
0.99132353,0.9,4,0.09,100000,1.0
0.9957506,0.9500000000000001,4,0.09,100000,1.0
1.0,1.0,4,0.09,100000,1.0
0.00022513632,0.0,4,0.09,100000,2.0
0.5204569,0.05,4,0.09,100000,2.0
0.83066654,0.1,4,0.09,100000,2.0
0.8705933,0.15000000000000002,4,0.09,100000,2.0
0.8935602,0.2,4,0.09,100000,2.0
0.90718865,0.25,4,0.09,100000,2.0
0.91734713,0.30000000000000004,4,0.09,100000,2.0
0.9266664,0.35000000000000003,4,0.09,100000,2.0
0.9351395,0.4,4,0.09,100000,2.0
0.94238573,0.45,4,0.09,100000,2.0
0.9498832,0.5,4,0.09,100000,2.0
0.95635974,0.55,4,0.09,100000,2.0
0.9641882,0.6000000000000001,4,0.09,100000,2.0
0.9707832,0.65,4,0.09,100000,2.0
0.9756406,0.7000000000000001,4,0.09,100000,2.0
0.9822721,0.75,4,0.09,100000,2.0
0.98708403,0.8,4,0.09,100000,2.0
0.99283385,0.8500000000000001,4,0.09,100000,2.0
0.99593955,0.9,4,0.09,100000,2.0
0.99980897,0.9500000000000001,4,0.09,100000,2.0
1.0,1.0,4,0.09,100000,2.0
0.0,0.0,4,0.09,100000,3.0
0.5204092,0.05,4,0.09,100000,3.0
0.8317967,0.1,4,0.09,100000,3.0
0.8622003,0.15000000000000002,4,0.09,100000,3.0
0.87531686,0.2,4,0.09,100000,3.0
0.885837,0.25,4,0.09,100000,3.0
0.8946156,0.30000000000000004,4,0.09,100000,3.0
0.9051892,0.35000000000000003,4,0.09,100000,3.0
0.9137766,0.4,4,0.09,100000,3.0
0.9219006,0.45,4,0.09,100000,3.0
0.93159527,0.5,4,0.09,100000,3.0
0.94027853,0.55,4,0.09,100000,3.0
0.9502472,0.6000000000000001,4,0.09,100000,3.0
0.95950085,0.65,4,0.09,100000,3.0
0.9716083,0.7000000000000001,4,0.09,100000,3.0
0.981678,0.75,4,0.09,100000,3.0
0.9882764,0.8,4,0.09,100000,3.0
0.99381846,0.8500000000000001,4,0.09,100000,3.0
0.9974847,0.9,4,0.09,100000,3.0
0.99980897,0.9500000000000001,4,0.09,100000,3.0
1.0,1.0,4,0.09,100000,3.0
0.0,0.0,5,0.09,100000,1.0
0.20379297,0.05,5,0.09,100000,1.0
0.27415785,0.1,5,0.09,100000,1.0
0.33802927,0.15000000000000002,5,0.09,100000,1.0
0.4071431,0.2,5,0.09,100000,1.0
0.474195,0.25,5,0.09,100000,1.0
0.53761125,0.30000000000000004,5,0.09,100000,1.0
0.6001064,0.35000000000000003,5,0.09,100000,1.0
0.66622776,0.4,5,0.09,100000,1.0
0.7237587,0.45,5,0.09,100000,1.0
0.7712272,0.5,5,0.09,100000,1.0
0.8110548,0.55,5,0.09,100000,1.0
0.84742904,0.6000000000000001,5,0.09,100000,1.0
0.8745859,0.65,5,0.09,100000,1.0
0.90551823,0.7000000000000001,5,0.09,100000,1.0
0.92773104,0.75,5,0.09,100000,1.0
0.9453715,0.8,5,0.09,100000,1.0
0.95904773,0.8500000000000001,5,0.09,100000,1.0
0.97206086,0.9,5,0.09,100000,1.0
0.9810114,0.9500000000000001,5,0.09,100000,1.0
1.0,1.0,5,0.09,100000,1.0
0.0,0.0,5,0.09,100000,2.0
0.50520897,0.05,5,0.09,100000,2.0
0.8481283,0.1,5,0.09,100000,2.0
0.86230594,0.15000000000000002,5,0.09,100000,2.0
0.8734533,0.2,5,0.09,100000,2.0
0.88418895,0.25,5,0.09,100000,2.0
0.8969094,0.30000000000000004,5,0.09,100000,2.0
0.91001546,0.35000000000000003,5,0.09,100000,2.0
0.9204835,0.4,5,0.09,100000,2.0
0.9303953,0.45,5,0.09,100000,2.0
0.93975157,0.5,5,0.09,100000,2.0
0.946972,0.55,5,0.09,100000,2.0
0.95560735,0.6000000000000001,5,0.09,100000,2.0
0.96311575,0.65,5,0.09,100000,2.0
0.9705511,0.7000000000000001,5,0.09,100000,2.0
0.9745341,0.75,5,0.09,100000,2.0
0.979461,0.8,5,0.09,100000,2.0
0.98491627,0.8500000000000001,5,0.09,100000,2.0
0.98944813,0.9,5,0.09,100000,2.0
0.99455017,0.9500000000000001,5,0.09,100000,2.0
1.0,1.0,5,0.09,100000,2.0
0.0,0.0,5,0.09,100000,3.0
0.5209513,0.05,5,0.09,100000,3.0
0.8363987,0.1,5,0.09,100000,3.0
0.8525349,0.15000000000000002,5,0.09,100000,3.0
0.8615518,0.2,5,0.09,100000,3.0
0.87271625,0.25,5,0.09,100000,3.0
0.8854748,0.30000000000000004,5,0.09,100000,3.0
0.89812565,0.35000000000000003,5,0.09,100000,3.0
0.91089237,0.4,5,0.09,100000,3.0
0.9230447,0.45,5,0.09,100000,3.0
0.9337698,0.5,5,0.09,100000,3.0
0.94163364,0.55,5,0.09,100000,3.0
0.9518516,0.6000000000000001,5,0.09,100000,3.0
0.96200484,0.65,5,0.09,100000,3.0
0.97098595,0.7000000000000001,5,0.09,100000,3.0
0.9777321,0.75,5,0.09,100000,3.0
0.98478055,0.8,5,0.09,100000,3.0
0.9916593,0.8500000000000001,5,0.09,100000,3.0
0.99534607,0.9,5,0.09,100000,3.0
0.99713093,0.9500000000000001,5,0.09,100000,3.0
1.0,1.0,5,0.09,100000,3.0
0.0,0.0,6,0.09,100000,1.0
0.024747891,0.05,6,0.09,100000,1.0
0.041209064,0.1,6,0.09,100000,1.0
0.06147017,0.15000000000000002,6,0.09,100000,1.0
0.09197771,0.2,6,0.09,100000,1.0
0.12868407,0.25,6,0.09,100000,1.0
0.17345074,0.30000000000000004,6,0.09,100000,1.0
0.22301959,0.35000000000000003,6,0.09,100000,1.0
0.27181834,0.4,6,0.09,100000,1.0
0.3184954,0.45,6,0.09,100000,1.0
0.37040183,0.5,6,0.09,100000,1.0
0.425334,0.55,6,0.09,100000,1.0
0.48069233,0.6000000000000001,6,0.09,100000,1.0
0.5408855,0.65,6,0.09,100000,1.0
0.59786445,0.7000000000000001,6,0.09,100000,1.0
0.65632457,0.75,6,0.09,100000,1.0
0.7153601,0.8,6,0.09,100000,1.0
0.78029585,0.8500000000000001,6,0.09,100000,1.0
0.8446401,0.9,6,0.09,100000,1.0
0.92505646,0.9500000000000001,6,0.09,100000,1.0
1.0,1.0,6,0.09,100000,1.0
0.0,0.0,6,0.09,100000,2.0
0.19197232,0.05,6,0.09,100000,2.0
0.30397537,0.1,6,0.09,100000,2.0
0.4116383,0.15000000000000002,6,0.09,100000,2.0
0.5330433,0.2,6,0.09,100000,2.0
0.6456824,0.25,6,0.09,100000,2.0
0.7420155,0.30000000000000004,6,0.09,100000,2.0
0.8093638,0.35000000000000003,6,0.09,100000,2.0
0.8493762,0.4,6,0.09,100000,2.0
0.87886167,0.45,6,0.09,100000,2.0
0.90169334,0.5,6,0.09,100000,2.0
0.920799,0.55,6,0.09,100000,2.0
0.9358462,0.6000000000000001,6,0.09,100000,2.0
0.949929,0.65,6,0.09,100000,2.0
0.9594497,0.7000000000000001,6,0.09,100000,2.0
0.96740645,0.75,6,0.09,100000,2.0
0.9736214,0.8,6,0.09,100000,2.0
0.9820671,0.8500000000000001,6,0.09,100000,2.0
0.9887929,0.9,6,0.09,100000,2.0
0.9945123,0.9500000000000001,6,0.09,100000,2.0
1.0,1.0,6,0.09,100000,2.0
0.0,0.0,6,0.09,100000,3.0
0.4910189,0.05,6,0.09,100000,3.0
0.7775001,0.1,6,0.09,100000,3.0
0.79791987,0.15000000000000002,6,0.09,100000,3.0
0.81124693,0.2,6,0.09,100000,3.0
0.8260237,0.25,6,0.09,100000,3.0
0.8451632,0.30000000000000004,6,0.09,100000,3.0
0.86184675,0.35000000000000003,6,0.09,100000,3.0
0.8803933,0.4,6,0.09,100000,3.0
0.8999976,0.45,6,0.09,100000,3.0
0.91487557,0.5,6,0.09,100000,3.0
0.9299215,0.55,6,0.09,100000,3.0
0.94578606,0.6000000000000001,6,0.09,100000,3.0
0.9567567,0.65,6,0.09,100000,3.0
0.96684134,0.7000000000000001,6,0.09,100000,3.0
0.9746823,0.75,6,0.09,100000,3.0
0.9829407,0.8,6,0.09,100000,3.0
0.9893491,0.8500000000000001,6,0.09,100000,3.0
0.9937651,0.9,6,0.09,100000,3.0
0.99753016,0.9500000000000001,6,0.09,100000,3.0
1.0,1.0,6,0.09,100000,3.0
0.00015745193,0.0,7,0.09,100000,1.0
0.29715416,0.05,7,0.09,100000,1.0
0.45718962,0.1,7,0.09,100000,1.0
0.5579779,0.15000000000000002,7,0.09,100000,1.0
0.63287157,0.2,7,0.09,100000,1.0
0.69989127,0.25,7,0.09,100000,1.0
0.7515493,0.30000000000000004,7,0.09,100000,1.0
0.79860437,0.35000000000000003,7,0.09,100000,1.0
0.83300304,0.4,7,0.09,100000,1.0
0.8596206,0.45,7,0.09,100000,1.0
0.8781274,0.5,7,0.09,100000,1.0
0.8935018,0.55,7,0.09,100000,1.0
0.90857357,0.6000000000000001,7,0.09,100000,1.0
0.92021596,0.65,7,0.09,100000,1.0
0.9321639,0.7000000000000001,7,0.09,100000,1.0
0.9395495,0.75,7,0.09,100000,1.0
0.95126987,0.8,7,0.09,100000,1.0
0.9592833,0.8500000000000001,7,0.09,100000,1.0
0.96750176,0.9,7,0.09,100000,1.0
0.9799897,0.9500000000000001,7,0.09,100000,1.0
1.0,1.0,7,0.09,100000,1.0
0.00016839585,0.0,7,0.09,100000,2.0
0.48855212,0.05,7,0.09,100000,2.0
0.8446773,0.1,7,0.09,100000,2.0
0.86810464,0.15000000000000002,7,0.09,100000,2.0
0.88044983,0.2,7,0.09,100000,2.0
0.88505,0.25,7,0.09,100000,2.0
0.8917382,0.30000000000000004,7,0.09,100000,2.0
0.9005082,0.35000000000000003,7,0.09,100000,2.0
0.91177064,0.4,7,0.09,100000,2.0
0.9226158,0.45,7,0.09,100000,2.0
0.9321194,0.5,7,0.09,100000,2.0
0.94673866,0.55,7,0.09,100000,2.0
0.9550463,0.6000000000000001,7,0.09,100000,2.0
0.9637221,0.65,7,0.09,100000,2.0
0.9748053,0.7000000000000001,7,0.09,100000,2.0
0.98319757,0.75,7,0.09,100000,2.0
0.9895532,0.8,7,0.09,100000,2.0
0.99510086,0.8500000000000001,7,0.09,100000,2.0
0.9984982,0.9,7,0.09,100000,2.0
0.9998179,0.9500000000000001,7,0.09,100000,2.0
1.0,1.0,7,0.09,100000,2.0
0.00020804895,0.0,7,0.09,100000,3.0
0.5121373,0.05,7,0.09,100000,3.0
0.83824223,0.1,7,0.09,100000,3.0
0.85896987,0.15000000000000002,7,0.09,100000,3.0
0.8691291,0.2,7,0.09,100000,3.0
0.8775527,0.25,7,0.09,100000,3.0
0.88430876,0.30000000000000004,7,0.09,100000,3.0
0.8929789,0.35000000000000003,7,0.09,100000,3.0
0.9035947,0.4,7,0.09,100000,3.0
0.91754884,0.45,7,0.09,100000,3.0
0.9297254,0.5,7,0.09,100000,3.0
0.9406738,0.55,7,0.09,100000,3.0
0.9513473,0.6000000000000001,7,0.09,100000,3.0
0.96266925,0.65,7,0.09,100000,3.0
0.9745317,0.7000000000000001,7,0.09,100000,3.0
0.9832492,0.75,7,0.09,100000,3.0
0.9912443,0.8,7,0.09,100000,3.0
0.99583125,0.8500000000000001,7,0.09,100000,3.0
0.99886954,0.9,7,0.09,100000,3.0
1.0,0.9500000000000001,7,0.09,100000,3.0
1.0,1.0,7,0.09,100000,3.0
0.0,0.0,8,0.09,100000,1.0
0.14097995,0.05,8,0.09,100000,1.0
0.17422274,0.1,8,0.09,100000,1.0
0.20294662,0.15000000000000002,8,0.09,100000,1.0
0.24495983,0.2,8,0.09,100000,1.0
0.30227563,0.25,8,0.09,100000,1.0
0.37514755,0.30000000000000004,8,0.09,100000,1.0
0.46396664,0.35000000000000003,8,0.09,100000,1.0
0.542263,0.4,8,0.09,100000,1.0
0.60853416,0.45,8,0.09,100000,1.0
0.66576546,0.5,8,0.09,100000,1.0
0.7190932,0.55,8,0.09,100000,1.0
0.7684732,0.6000000000000001,8,0.09,100000,1.0
0.8072032,0.65,8,0.09,100000,1.0
0.8440753,0.7000000000000001,8,0.09,100000,1.0
0.8734517,0.75,8,0.09,100000,1.0
0.90249926,0.8,8,0.09,100000,1.0
0.9351551,0.8500000000000001,8,0.09,100000,1.0
0.9583936,0.9,8,0.09,100000,1.0
0.9842098,0.9500000000000001,8,0.09,100000,1.0
1.0,1.0,8,0.09,100000,1.0
0.0,0.0,8,0.09,100000,2.0
0.3541185,0.05,8,0.09,100000,2.0
0.4575359,0.1,8,0.09,100000,2.0
0.50840944,0.15000000000000002,8,0.09,100000,2.0
0.55411464,0.2,8,0.09,100000,2.0
0.6025259,0.25,8,0.09,100000,2.0
0.6609945,0.30000000000000004,8,0.09,100000,2.0
0.72711205,0.35000000000000003,8,0.09,100000,2.0
0.7841929,0.4,8,0.09,100000,2.0
0.8287341,0.45,8,0.09,100000,2.0
0.8668344,0.5,8,0.09,100000,2.0
0.9046063,0.55,8,0.09,100000,2.0
0.934302,0.6000000000000001,8,0.09,100000,2.0
0.95365787,0.65,8,0.09,100000,2.0
0.9718229,0.7000000000000001,8,0.09,100000,2.0
0.9834016,0.75,8,0.09,100000,2.0
0.9882612,0.8,8,0.09,100000,2.0
0.99247783,0.8500000000000001,8,0.09,100000,2.0
0.9963394,0.9,8,0.09,100000,2.0
0.9990338,0.9500000000000001,8,0.09,100000,2.0
1.0,1.0,8,0.09,100000,2.0
0.0,0.0,8,0.09,100000,3.0
0.4479282,0.05,8,0.09,100000,3.0
0.79055965,0.1,8,0.09,100000,3.0
0.8203481,0.15000000000000002,8,0.09,100000,3.0
0.8344013,0.2,8,0.09,100000,3.0
0.8507755,0.25,8,0.09,100000,3.0
0.8684455,0.30000000000000004,8,0.09,100000,3.0
0.8868103,0.35000000000000003,8,0.09,100000,3.0
0.90721166,0.4,8,0.09,100000,3.0
0.9214025,0.45,8,0.09,100000,3.0
0.938176,0.5,8,0.09,100000,3.0
0.95002496,0.55,8,0.09,100000,3.0
0.9606617,0.6000000000000001,8,0.09,100000,3.0
0.9675256,0.65,8,0.09,100000,3.0
0.9763546,0.7000000000000001,8,0.09,100000,3.0
0.9803587,0.75,8,0.09,100000,3.0
0.98379046,0.8,8,0.09,100000,3.0
0.9881719,0.8500000000000001,8,0.09,100000,3.0
0.9918315,0.9,8,0.09,100000,3.0
0.99394166,0.9500000000000001,8,0.09,100000,3.0
1.0,1.0,8,0.09,100000,3.0
0.00015517556,0.0,9,0.09,100000,1.0
0.4354365,0.05,9,0.09,100000,1.0
0.766667,0.1,9,0.09,100000,1.0
0.82704157,0.15000000000000002,9,0.09,100000,1.0
0.84387684,0.2,9,0.09,100000,1.0
0.85681915,0.25,9,0.09,100000,1.0
0.867845,0.30000000000000004,9,0.09,100000,1.0
0.88114554,0.35000000000000003,9,0.09,100000,1.0
0.8910423,0.4,9,0.09,100000,1.0
0.9005348,0.45,9,0.09,100000,1.0
0.9088048,0.5,9,0.09,100000,1.0
0.92005485,0.55,9,0.09,100000,1.0
0.9294415,0.6000000000000001,9,0.09,100000,1.0
0.9380856,0.65,9,0.09,100000,1.0
0.95119727,0.7000000000000001,9,0.09,100000,1.0
0.96259534,0.75,9,0.09,100000,1.0
0.9738045,0.8,9,0.09,100000,1.0
0.9857453,0.8500000000000001,9,0.09,100000,1.0
0.99500674,0.9,9,0.09,100000,1.0
0.99959624,0.9500000000000001,9,0.09,100000,1.0
1.0,1.0,9,0.09,100000,1.0
0.00022155103,0.0,9,0.09,100000,2.0
0.51237935,0.05,9,0.09,100000,2.0
0.81125814,0.1,9,0.09,100000,2.0
0.8279063,0.15000000000000002,9,0.09,100000,2.0
0.842681,0.2,9,0.09,100000,2.0
0.8544171,0.25,9,0.09,100000,2.0
0.8668761,0.30000000000000004,9,0.09,100000,2.0
0.88063806,0.35000000000000003,9,0.09,100000,2.0
0.8957686,0.4,9,0.09,100000,2.0
0.909683,0.45,9,0.09,100000,2.0
0.92401075,0.5,9,0.09,100000,2.0
0.9361557,0.55,9,0.09,100000,2.0
0.9470034,0.6000000000000001,9,0.09,100000,2.0
0.9573801,0.65,9,0.09,100000,2.0
0.96608055,0.7000000000000001,9,0.09,100000,2.0
0.98193365,0.75,9,0.09,100000,2.0
0.9891115,0.8,9,0.09,100000,2.0
0.99428946,0.8500000000000001,9,0.09,100000,2.0
0.99696994,0.9,9,0.09,100000,2.0
0.9994178,0.9500000000000001,9,0.09,100000,2.0
1.0,1.0,9,0.09,100000,2.0
0.00022155103,0.0,9,0.09,100000,3.0
0.51261014,0.05,9,0.09,100000,3.0
0.81564885,0.1,9,0.09,100000,3.0
0.83487487,0.15000000000000002,9,0.09,100000,3.0
0.846414,0.2,9,0.09,100000,3.0
0.857321,0.25,9,0.09,100000,3.0
0.8672369,0.30000000000000004,9,0.09,100000,3.0
0.8798503,0.35000000000000003,9,0.09,100000,3.0
0.8930709,0.4,9,0.09,100000,3.0
0.90909135,0.45,9,0.09,100000,3.0
0.922824,0.5,9,0.09,100000,3.0
0.9390243,0.55,9,0.09,100000,3.0
0.9515416,0.6000000000000001,9,0.09,100000,3.0
0.9622767,0.65,9,0.09,100000,3.0
0.97387713,0.7000000000000001,9,0.09,100000,3.0
0.9831558,0.75,9,0.09,100000,3.0
0.99103135,0.8,9,0.09,100000,3.0
0.9948773,0.8500000000000001,9,0.09,100000,3.0
0.9973416,0.9,9,0.09,100000,3.0
0.999629,0.9500000000000001,9,0.09,100000,3.0
1.0,1.0,9,0.09,100000,3.0
0.0,0.0,0,0.1,100000,1.0
0.36086982,0.05,0,0.1,100000,1.0
0.7097503,0.1,0,0.1,100000,1.0
0.85644084,0.15000000000000002,0,0.1,100000,1.0
0.8801362,0.2,0,0.1,100000,1.0
0.89754766,0.25,0,0.1,100000,1.0
0.9154269,0.30000000000000004,0,0.1,100000,1.0
0.9309219,0.35000000000000003,0,0.1,100000,1.0
0.94339174,0.4,0,0.1,100000,1.0
0.9540488,0.45,0,0.1,100000,1.0
0.9660824,0.5,0,0.1,100000,1.0
0.97278506,0.55,0,0.1,100000,1.0
0.980431,0.6000000000000001,0,0.1,100000,1.0
0.98550195,0.65,0,0.1,100000,1.0
0.9894999,0.7000000000000001,0,0.1,100000,1.0
0.9925797,0.75,0,0.1,100000,1.0
0.99426496,0.8,0,0.1,100000,1.0
0.99645007,0.8500000000000001,0,0.1,100000,1.0
0.9971835,0.9,0,0.1,100000,1.0
0.998898,0.9500000000000001,0,0.1,100000,1.0
1.0,1.0,0,0.1,100000,1.0
0.00019410554,0.0,0,0.1,100000,2.0
0.47507122,0.05,0,0.1,100000,2.0
0.8104083,0.1,0,0.1,100000,2.0
0.8398381,0.15000000000000002,0,0.1,100000,2.0
0.85418355,0.2,0,0.1,100000,2.0
0.8702154,0.25,0,0.1,100000,2.0
0.8816729,0.30000000000000004,0,0.1,100000,2.0
0.8953267,0.35000000000000003,0,0.1,100000,2.0
0.9080866,0.4,0,0.1,100000,2.0
0.9231511,0.45,0,0.1,100000,2.0
0.9393969,0.5,0,0.1,100000,2.0
0.95076656,0.55,0,0.1,100000,2.0
0.9619656,0.6000000000000001,0,0.1,100000,2.0
0.9693427,0.65,0,0.1,100000,2.0
0.9794668,0.7000000000000001,0,0.1,100000,2.0
0.9881417,0.75,0,0.1,100000,2.0
0.9936053,0.8,0,0.1,100000,2.0
0.99732643,0.8500000000000001,0,0.1,100000,2.0
0.99928707,0.9,0,0.1,100000,2.0
0.99983126,0.9500000000000001,0,0.1,100000,2.0
1.0,1.0,0,0.1,100000,2.0
0.00019410554,0.0,0,0.1,100000,3.0
0.4746667,0.05,0,0.1,100000,3.0
0.80912757,0.1,0,0.1,100000,3.0
0.83474624,0.15000000000000002,0,0.1,100000,3.0
0.8475638,0.2,0,0.1,100000,3.0
0.8617025,0.25,0,0.1,100000,3.0
0.87420607,0.30000000000000004,0,0.1,100000,3.0
0.88749826,0.35000000000000003,0,0.1,100000,3.0
0.8996236,0.4,0,0.1,100000,3.0
0.91326255,0.45,0,0.1,100000,3.0
0.926282,0.5,0,0.1,100000,3.0
0.9404492,0.55,0,0.1,100000,3.0
0.95399845,0.6000000000000001,0,0.1,100000,3.0
0.9640515,0.65,0,0.1,100000,3.0
0.9745485,0.7000000000000001,0,0.1,100000,3.0
0.9848601,0.75,0,0.1,100000,3.0
0.99244136,0.8,0,0.1,100000,3.0
0.9972009,0.8500000000000001,0,0.1,100000,3.0
0.9996545,0.9,0,0.1,100000,3.0
1.0,0.9500000000000001,0,0.1,100000,3.0
1.0,1.0,0,0.1,100000,3.0
0.00018955159,0.0,1,0.1,100000,1.0
0.24911176,0.05,1,0.1,100000,1.0
0.36547542,0.1,1,0.1,100000,1.0
0.42792267,0.15000000000000002,1,0.1,100000,1.0
0.46700907,0.2,1,0.1,100000,1.0
0.49978548,0.25,1,0.1,100000,1.0
0.5277157,0.30000000000000004,1,0.1,100000,1.0
0.55301005,0.35000000000000003,1,0.1,100000,1.0
0.5789155,0.4,1,0.1,100000,1.0
0.6031596,0.45,1,0.1,100000,1.0
0.631289,0.5,1,0.1,100000,1.0
0.6596015,0.55,1,0.1,100000,1.0
0.69013804,0.6000000000000001,1,0.1,100000,1.0
0.71541315,0.65,1,0.1,100000,1.0
0.74659413,0.7000000000000001,1,0.1,100000,1.0
0.7784664,0.75,1,0.1,100000,1.0
0.81538326,0.8,1,0.1,100000,1.0
0.8580363,0.8500000000000001,1,0.1,100000,1.0
0.9054653,0.9,1,0.1,100000,1.0
0.9586018,0.9500000000000001,1,0.1,100000,1.0
1.0,1.0,1,0.1,100000,1.0
